awd_id,fiscal_year,awd_amount,dir_abbr,div_abbr,inst_name,code,inst_state_name,tot_intn_awd_amt,diff,state
1744844,2021,131876.0,GEO,OPP,Berkeley Geochronology Center,CA,California,131876.0,0.0,California
1744850,2021,125730.0,GEO,OPP,Pacific Lutheran University,WA,Washington,125730.0,0.0,Washington
1744865,2021,116342.0,GEO,OPP,University of Maine,ME,Maine,99742.0,-16600.0,Maine
1906383,2021,22222678.0,MPS,DMR,Montana State University,MT,Montana,19990000.0,-2232678.0,Montana
1910284,2021,484828.0,CSE,IIS,University of Arkansas,AR,Arkansas,484828.0,0.0,Arkansas
1940975,2021,947500.0,BIO,IOS,Brown University,RI,Rhode Island,900000.0,-47500.0,Rhode Island
1941292,2021,157463.0,GEO,OPP,College of William & Mary Virginia Institute of Marine Science,VA,Virginia,157463.0,0.0,Virginia
1941304,2021,508563.0,GEO,OPP,Rutgers University New Brunswick,NJ,New Jersey,496063.0,-12500.0,New Jersey
1941308,2021,252830.0,GEO,OPP,Texas A&M University,TX,Texas,252830.0,0.0,Texas
1941327,2021,153987.0,GEO,OPP,University of Colorado at Boulder,CO,Colorado,153987.0,0.0,Colorado
1941483,2021,803694.0,GEO,OPP,University of Georgia Research Foundation Inc,GA,Georgia,803694.0,0.0,Georgia
1943606,2021,1000000.0,BIO,IOS,University of California-San Diego Scripps Inst of Oceanography,CA,California,1000000.0,0.0,California
1945971,2021,299999.0,BIO,DBI,"OHIO STATE UNIVERSITY, THE",OH,Ohio,299999.0,0.0,Ohio
1946578,2021,52276540.0,GEO,OCE,Monterey Bay Aquarium Research Institute,CA,California,52942749.0,666209.0,California
1946970,2021,39723283.0,BIO,DBI,University of Connecticut Health Center,CT,Connecticut,39723283.0,0.0,Connecticut
1946998,2021,32694898.0,MPS,DMR,Cornell University,NY,New York,32694899.0,1.0,New York
1947050,2021,41946862.0,ENG,ECCS,University of California-San Diego,CA,California,39467441.0,-2479421.0,California
1947562,2021,1411419.0,GEO,OPP,Texas Tech University,TX,Texas,1411419.0,0.0,Texas
1949467,2021,694416.0,SBE,SES,The New School,NY,New York,646716.0,-47700.0,New York
1949989,2021,600000.0,BIO,IOS,SUNY at Buffalo,NY,New York,600000.0,0.0,New York
1951812,2021,482903.0,GEO,EAR,University of Wisconsin-Madison,WI,Wisconsin,482903.0,0.0,Wisconsin
1951835,2021,301854.0,GEO,EAR,Northwestern University,IL,Illinois,301854.0,0.0,Illinois
1951927,2021,150000.0,CSE,CNS,PECAN STREET INC.,TX,Texas,150000.0,0.0,Texas
1952072,2021,300000.0,O/D,OISE,Yale University,CT,Connecticut,300000.0,0.0,Connecticut
1952346,2021,191335.0,GEO,EAR,Boise State University,ID,Idaho,191335.0,0.0,Idaho
1953648,2021,599796.0,ENG,EEC,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,599796.0,0.0,Nevada
1954059,2021,360000.0,MPS,DMS,University of Washington,WA,Washington,360000.0,0.0,Washington
1954241,2021,918722.0,GEO,OPP,University of Alaska Fairbanks Campus,AK,Alaska,918722.0,0.0,Alaska
1954556,2021,5236000.0,CSE,CNS,Iowa State University,IA,Iowa,5000000.0,-236000.0,Iowa
1954929,2021,675000.0,BIO,IOS,University of California-Davis,CA,California,675000.0,0.0,California
1954983,2021,457493.0,GEO,AGS,University of New Hampshire,NH,New Hampshire,381245.0,-76248.0,New Hampshire
2000902,2021,124810.0,EDU,DUE,Pittsburgh Technical Institute,PA,Pennsylvania,359995.0,235185.0,Pennsylvania
2001181,2021,330000.0,MPS,DMR,Princeton University,NJ,New Jersey,330000.0,0.0,New Jersey
2001333,2021,460000.0,MPS,DMR,Texas A&M Engineering Experiment Station,TX,Texas,460000.0,0.0,Texas
2001749,2021,225000.0,TIP,TI,SARKAR-KLEIN-LABS,CO,Colorado,225000.0,0.0,Colorado
2001980,2021,240000.0,MPS,DMR,Prairie View A & M University,TX,Texas,240000.0,0.0,Texas
2002287,2021,50000.0,TIP,TI,Syracuse University,NY,New York,50000.0,0.0,New York
2002635,2021,296379.0,ENG,CBET,University of Minnesota-Twin Cities,MN,Minnesota,238000.0,-58379.0,Minnesota
2002836,2021,320224.0,ENG,CBET,Georgia Tech Research Corporation,GA,Georgia,282000.0,-38224.0,Georgia
2002980,2021,505288.0,MPS,DMR,Colorado State University,CO,Colorado,498088.0,-7200.0,Colorado
2003405,2021,485436.0,MPS,DMR,Florida State University,FL,Florida,485436.0,0.0,Florida
2003444,2021,339000.0,MPS,DMR,Columbia University,NY,New York,339000.0,0.0,New York
2004288,2021,488837.0,MPS,DMR,Regents of the University of Michigan - Ann Arbor,MI,Michigan,428481.0,-60356.0,Michigan
2004691,2021,600000.0,MPS,DMR,Columbia University,NY,New York,600000.0,0.0,New York
2005212,2021,550000.0,MPS,DMR,University of Colorado at Boulder,CO,Colorado,550000.0,0.0,Colorado
2005269,2021,225000.0,TIP,TI,SOUTH BEND WOODWORKS LLC,IN,Indiana,225000.0,0.0,Indiana
2005749,2021,670000.0,MPS,DMR,University of Pennsylvania,PA,Pennsylvania,670000.0,0.0,Pennsylvania
2005869,2021,285526.0,EDU,DRL,The Peregrine Fund,ID,Idaho,285526.0,0.0,Idaho
2006410,2021,200000.0,MPS,DMS,Auburn University,AL,Alabama,200000.0,0.0,Alabama
2006446,2021,414000.0,MPS,DMR,Wayne State University,MI,Michigan,414000.0,0.0,Michigan
2006456,2021,388000.0,MPS,DMR,Oakland University,MI,Michigan,388000.0,0.0,Michigan
2007449,2021,335013.0,BIO,IOS,University of Louisville Research Foundation Inc,KY,Kentucky,299624.0,-35389.0,Kentucky
2008123,2021,499859.0,CSE,IIS,Carnegie Mellon University,PA,Pennsylvania,499859.0,0.0,Pennsylvania
2008551,2021,399082.0,CSE,CCF,New York University,NY,New York,399082.0,0.0,New York
2009765,2021,3200000.0,EDU,EES,Louisiana Board of Regents,LA,Louisiana,6200000.0,3000000.0,Louisiana
2010127,2021,305500.0,MPS,DMR,University of Maryland Baltimore County,MD,Maryland,305500.0,0.0,Maryland
2011285,2021,121510.0,GEO,OPP,University of California-Santa Cruz,CA,California,121510.0,0.0,California
2011339,2021,354700.0,MPS,PHY,Chicago State University,IL,Illinois,354700.0,0.0,Illinois
2011442,2021,328614.0,MPS,PHY,Dominican University,IL,Illinois,291393.0,-37221.0,Illinois
2011454,2021,738511.0,GEO,OPP,CUNY College of Staten Island,NY,New York,738511.0,0.0,New York
2011481,2021,199980.0,EDU,EES,"Rosales, Detbra",MD,Maryland,199980.0,0.0,Maryland
2011500,2021,600000.0,BIO,IOS,Kansas State University,KS,Kansas,600000.0,0.0,Kansas
2011571,2021,1350000.0,MPS,PHY,Stanford University,CA,California,1350000.0,0.0,California
2011776,2021,240000.0,MPS,PHY,University of Florida,FL,Florida,240000.0,0.0,Florida
2011780,2021,35630.0,MPS,PHY,Chicago State University,IL,Illinois,35630.0,0.0,Illinois
2011786,2021,1650000.0,MPS,PHY,Stanford University,CA,California,1650000.0,0.0,California
2011877,2021,59585.0,MPS,PHY,"University of Maryland, College Park",MD,Maryland,59585.0,0.0,Maryland
2011892,2021,135798.0,MPS,PHY,Rochester Institute of Tech,NY,New York,135798.0,0.0,New York
2011895,2021,94136.0,MPS,PHY,University of Colorado at Boulder,CO,Colorado,94136.0,0.0,Colorado
2011953,2021,15606.0,MPS,PHY,University of San Diego,CA,California,15606.0,0.0,California
2011972,2021,45047.0,MPS,PHY,San Jose State University Foundation,CA,California,45047.0,0.0,California
2012232,2021,144481.0,MPS,PHY,Muskingum College,OH,Ohio,144481.0,0.0,Ohio
2012247,2021,283540.0,GEO,OPP,University of Wyoming,WY,Wyoming,283540.0,0.0,Wyoming
2012365,2021,117935.0,GEO,OPP,Duke University,NC,North Carolina,117935.0,0.0,North Carolina
2012406,2021,655000.0,MPS,PHY,Yale University,CT,Connecticut,655000.0,0.0,Connecticut
2012444,2021,113985.0,GEO,OPP,University of California-Santa Cruz,CA,California,113985.0,0.0,California
2012497,2021,238100.0,MPS,PHY,Syracuse University,NY,New York,238100.0,0.0,New York
2012518,2021,241288.0,MPS,PHY,Louisiana Tech University,LA,Louisiana,241288.0,0.0,Louisiana
2012573,2021,1041777.0,MPS,PHY,Ohio University,OH,Ohio,1041777.0,0.0,Ohio
2012724,2021,761074.0,MPS,PHY,College of William and Mary,VA,Virginia,761074.0,0.0,Virginia
2012839,2021,755302.0,MPS,PHY,Idaho State University,ID,Idaho,755302.0,0.0,Idaho
2012897,2021,478056.0,MPS,PHY,Regents of the University of Michigan - Ann Arbor,MI,Michigan,400000.0,-78056.0,Michigan
2012920,2021,251208.0,TIP,TI,BIOAESTHETICS CORPORATION,NC,North Carolina,251208.0,0.0,North Carolina
2013023,2021,574892.0,MPS,PHY,Virginia Polytechnic Institute and State University,VA,Virginia,574892.0,0.0,Virginia
2013085,2021,1235072.0,MPS,PHY,University of Virginia Main Campus,VA,Virginia,1235072.0,0.0,Virginia
2013142,2021,714197.0,MPS,PHY,University of Massachusetts Amherst,MA,Massachusetts,714197.0,0.0,Massachusetts
2013659,2021,744250.0,MPS,PHY,Princeton University,NJ,New Jersey,744250.0,0.0,New Jersey
2013696,2021,551017.0,ENG,CMMI,Texas A&M Engineering Experiment Station,TX,Texas,551017.0,0.0,Texas
2013896,2021,251294.0,SBE,SES,Carnegie Mellon University,PA,Pennsylvania,251294.0,0.0,Pennsylvania
2013949,2021,2107281.0,MPS,PHY,Northeastern University,MA,Massachusetts,1251149.0,-856132.0,Massachusetts
2014027,2021,650828.0,MPS,PHY,University of Illinois at Urbana-Champaign,IL,Illinois,650828.0,0.0,Illinois
2014141,2021,3350897.0,MPS,PHY,William Marsh Rice University,TX,Texas,2859845.0,-491052.0,Texas
2014230,2021,225000.0,TIP,TI,O-Robotix Inc,CA,California,225000.0,0.0,California
2014266,2021,225000.0,TIP,TI,SOUVIE BIODELIVERY LLC,AZ,Arizona,225000.0,0.0,Arizona
2014786,2021,116739.0,MPS,DMR,University of Evansville,IN,Indiana,116739.0,0.0,Indiana
2015053,2021,224761.0,TIP,TI,MECHASIM INC.,MA,Massachusetts,224761.0,0.0,Massachusetts
2015175,2021,225000.0,TIP,TI,"SEVEN BIOSCIENCES, INC.",CA,California,225000.0,0.0,California
2015208,2021,254148.0,MPS,PHY,Williams College,MA,Massachusetts,254148.0,0.0,Massachusetts
2015389,2021,472408.0,BIO,DBI,American Museum Natural History,NY,New York,472408.0,0.0,New York
2015557,2021,380857.0,MPS,DMR,Rensselaer Polytechnic Institute,NY,New York,380857.0,0.0,New York
2015583,2021,50000.0,TIP,TI,Wake Forest University School of Medicine,NC,North Carolina,50000.0,0.0,North Carolina
2015618,2021,506733.0,GEO,AGS,University of Colorado at Boulder,CO,Colorado,498733.0,-8000.0,Colorado
2015639,2021,400000.0,MPS,DMR,Kent State University,OH,Ohio,400000.0,0.0,Ohio
2015666,2021,1657.0,GEO,OPP,Ohio University,OH,Ohio,1657.0,0.0,Ohio
2015674,2021,803253.0,BIO,DBI,University of Texas at Austin,TX,Texas,803253.0,0.0,Texas
2015878,2021,57293.0,GEO,OPP,University of Alaska Fairbanks Campus,AK,Alaska,57293.0,0.0,Alaska
2015911,2021,1254756.0,GEO,RISE,Stanford University,CA,California,1254756.0,0.0,California
2015991,2021,334332.0,MPS,DMR,University of California-Berkeley,CA,California,334332.0,0.0,California
2016197,2021,256000.0,TIP,TI,"Symbrosia, Inc.",HI,Hawaii,256000.0,0.0,Hawaii
2016826,2021,400000.0,GEO,EAR,Pennsylvania State Univ University Park,PA,Pennsylvania,400000.0,0.0,Pennsylvania
2016895,2021,150945.0,SBE,BCS,Massachusetts Institute of Technology,MA,Massachusetts,150945.0,0.0,Massachusetts
2016963,2021,266853.0,SBE,BCS,Rutgers University New Brunswick,NJ,New Jersey,266853.0,0.0,New Jersey
2017544,2021,403756.0,SBE,SES,University of Wisconsin-Madison,WI,Wisconsin,403756.0,0.0,Wisconsin
2017625,2021,49982.0,SBE,BCS,Trustees of Boston University,MA,Massachusetts,49982.0,0.0,Massachusetts
2017651,2021,634975.0,SBE,SES,University of Oregon Eugene,OR,Oregon,634975.0,0.0,Oregon
2017663,2021,963414.0,EDU,EES,Social Science Research Council,NY,New York,963414.0,0.0,New York
2017678,2021,421165.0,SBE,BCS,Society for Personality and Social Psychology,VA,Virginia,421165.0,0.0,Virginia
2018001,2021,406628.0,SBE,SES,Appalachian State University,NC,North Carolina,406628.0,0.0,North Carolina
2018011,2021,664854.0,SBE,SES,Purdue University,IN,Indiana,564854.0,-100000.0,Indiana
2018103,2021,67334.0,SBE,SES,University of Miami,FL,Florida,67334.0,0.0,Florida
2018436,2021,259885.0,SBE,BCS,Midwestern University,AZ,Arizona,239935.0,-19950.0,Arizona
2018523,2021,270000.0,SBE,BCS,Regents of the University of Michigan - Ann Arbor,MI,Michigan,270000.0,0.0,Michigan
2018982,2021,53935.0,CSE,OAC,University of Colorado at Colorado Springs,CO,Colorado,53935.0,0.0,Colorado
2019435,2021,24737272.0,ENG,CBET,North Carolina State University,NC,North Carolina,24997435.0,260163.0,North Carolina
2019444,2021,24500000.0,MPS,DMR,University of Washington,WA,Washington,25000000.0,500000.0,Washington
2019589,2021,24499982.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,24999972.0,499990.0,Massachusetts
2019596,2021,6583386.0,O/D,OIA,University of Nebraska-Lincoln,NE,Nebraska,5987352.0,-596034.0,Nebraska
2019625,2021,24500000.0,GEO,AGS,Columbia University,NY,New York,25000000.0,500000.0,New York
2019647,2021,729263.0,GEO,AGS,University of Washington,WA,Washington,729263.0,0.0,Washington
2019669,2021,330021.0,SBE,BCS,Midwestern University,AZ,Arizona,330021.0,0.0,Arizona
2019674,2021,24500000.0,BIO,DBI,Cornell University,NY,New York,25000000.0,500000.0,New York
2019716,2021,399815.0,GEO,RISE,University of Maryland Center for Environmental Sciences,MD,Maryland,399815.0,0.0,Maryland
2019719,2021,24681229.0,GEO,OPP,Oregon State University,OR,Oregon,25000000.0,318771.0,Oregon
2019754,2021,300000.0,GEO,RISE,Pennsylvania State Univ University Park,PA,Pennsylvania,300000.0,0.0,Pennsylvania
2019901,2021,419995.0,SBE,SES,University of Washington,WA,Washington,419995.0,0.0,Washington
2019902,2021,636904.0,GEO,RISE,University of California-Santa Barbara,CA,California,636904.0,0.0,California
2020265,2021,17113451.0,MPS,PHY,Oregon State University,OR,Oregon,17000000.0,-113451.0,Oregon
2020462,2021,3900980.0,GEO,AGS,University of Illinois at Urbana-Champaign,IL,Illinois,3634406.0,-266574.0,Illinois
2020491,2021,270326.0,EDU,EES,University of Texas at Austin,TX,Texas,270326.0,0.0,Texas
2020524,2021,221403.0,EDU,EES,Colorado State University,CO,Colorado,221403.0,0.0,Colorado
2020548,2021,187874.0,EDU,EES,University of Texas at San Antonio,TX,Texas,187874.0,0.0,Texas
2020588,2021,582139.0,GEO,AGS,North Carolina State University,NC,North Carolina,545151.0,-36988.0,North Carolina
2020601,2021,25000.0,BIO,IOS,University of Florida,FL,Florida,25000.0,0.0,Florida
2020664,2021,500233.0,GEO,OPP,University of California-Berkeley,CA,California,500233.0,0.0,California
2020697,2021,319306.0,EDU,EES,University of Texas at El Paso,TX,Texas,319306.0,0.0,Texas
2020706,2021,568845.0,GEO,OPP,University of Nevada Las Vegas,NV,Nevada,568845.0,0.0,Nevada
2021151,2021,499871.0,BIO,DBI,University of California-Santa Barbara,CA,California,499871.0,0.0,California
2021276,2021,299359.0,EDU,DUE,MORNINGSIDE UNIVERSITY,IA,Iowa,299359.0,0.0,Iowa
2021393,2021,300000.0,EDU,DUE,Arizona State University,AZ,Arizona,300000.0,0.0,Arizona
2021575,2021,50000.0,TIP,TI,East Carolina University,NC,North Carolina,50000.0,0.0,North Carolina
2021803,2021,400000.0,MPS,DMR,Carnegie Mellon University,PA,Pennsylvania,400000.0,0.0,Pennsylvania
2022253,2021,696404.0,BIO,IOS,University of Minnesota-Twin Cities,MN,Minnesota,650000.0,-46404.0,Minnesota
2022254,2021,200000.0,MPS,DMR,North Carolina State University,NC,North Carolina,200000.0,0.0,North Carolina
2022435,2021,943795.0,SBE,SES,Stanford University,CA,California,943795.0,0.0,California
2022471,2021,359368.0,ENG,CMMI,University of Illinois at Urbana-Champaign,IL,Illinois,351368.0,-8000.0,Illinois
2022489,2021,302485.0,ENG,CMMI,Rensselaer Polytechnic Institute,NY,New York,302485.0,0.0,New York
2022717,2021,434825.0,GEO,RISE,Harvard University,MA,Massachusetts,399293.0,-35532.0,Massachusetts
2022720,2021,299933.0,GEO,RISE,Columbia University,NY,New York,299933.0,0.0,New York
2022778,2021,240844.0,GEO,RISE,East Carolina University,NC,North Carolina,162072.0,-78772.0,North Carolina
2022871,2021,563386.0,GEO,RISE,University of California-Santa Cruz,CA,California,494577.0,-68809.0,California
2022885,2021,265008.0,GEO,RISE,Regents of the University of Michigan - Ann Arbor,MI,Michigan,265008.0,0.0,Michigan
2022887,2021,999999.0,EDU,EES,Morgan State University,MD,Maryland,999999.0,0.0,Maryland
2022918,2021,209071.0,BIO,DBI,George Mason University,VA,Virginia,195291.0,-13780.0,Virginia
2022921,2021,127859.0,GEO,RISE,University of Hawaii,HI,Hawaii,127859.0,0.0,Hawaii
2022941,2021,667219.0,GEO,AGS,University of Utah,UT,Utah,556103.0,-111116.0,Utah
2022946,2021,397822.0,GEO,RISE,Indiana University of Pennsylvania,PA,Pennsylvania,397822.0,0.0,Pennsylvania
2022955,2021,254669.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,254669.0,0.0,Massachusetts
2022961,2021,999583.0,EDU,EES,North Carolina Agricultural & Technical State University,NC,North Carolina,999583.0,0.0,North Carolina
2022981,2021,1000002.0,EDU,EES,Bowie State University,MD,Maryland,1000002.0,0.0,Maryland
2023004,2021,999522.0,EDU,EES,Delaware State University,DE,Delaware,999522.0,0.0,Delaware
2023069,2021,839219.0,GEO,OCE,Woods Hole Oceanographic Institution,MA,Massachusetts,839219.0,0.0,Massachusetts
2023087,2021,442704.0,BIO,DBI,Duke University,NC,North Carolina,442704.0,0.0,North Carolina
2023192,2021,397116.0,GEO,RISE,Woods Hole Oceanographic Institution,MA,Massachusetts,331064.0,-66052.0,Massachusetts
2023196,2021,349954.0,GEO,RISE,SUNY at Stony Brook,NY,New York,349954.0,0.0,New York
2023420,2021,247304.0,GEO,OCE,Arkansas State University Main Campus,AR,Arkansas,247304.0,0.0,Arkansas
2023601,2021,708509.0,GEO,OPP,Bigelow Laboratory for Ocean Sciences,ME,Maine,649969.0,-58540.0,Maine
2023675,2021,549592.0,GEO,OPP,Georgia Tech Research Corporation,GA,Georgia,549592.0,0.0,Georgia
2023900,2021,299675.0,GEO,RISE,University of North Carolina at Chapel Hill,NC,North Carolina,299675.0,0.0,North Carolina
2023928,2021,300000.0,MPS,DMR,Montana State University,MT,Montana,300000.0,0.0,Montana
2024111,2021,410358.0,ENG,CMMI,University of Tennessee Knoxville,TN,Tennessee,410358.0,0.0,Tennessee
2024132,2021,966896.0,GEO,OPP,Dartmouth College,NH,New Hampshire,966896.0,0.0,New Hampshire
2024163,2021,385870.0,GEO,OPP,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,385870.0,0.0,Nevada
2024346,2021,368958.0,ENG,CBET,Columbia University,NY,New York,368958.0,0.0,New York
2024469,2021,882048.0,GEO,OPP,University of Washington,WA,Washington,882048.0,0.0,Washington
2024864,2021,360000.0,MPS,DMR,University of Oklahoma Norman Campus,OK,Oklahoma,360000.0,0.0,Oklahoma
2024958,2021,1697077.0,TIP,TI,"VERANTOS, INC.",CA,California,999458.0,-697619.0,California
2025013,2021,360000.0,MPS,DMR,Carnegie Mellon University,PA,Pennsylvania,360000.0,0.0,Pennsylvania
2025057,2021,672898.0,GEO,AGS,University of Hawaii,HI,Hawaii,672898.0,0.0,Hawaii
2025130,2021,300000.0,ENG,CBET,William Marsh Rice University,TX,Texas,300000.0,0.0,Texas
2025142,2021,315986.0,ENG,CBET,Cleveland State University,OH,Ohio,305986.0,-10000.0,Ohio
2025166,2021,4508000.0,BIO,DEB,New Mexico State University,NM,New Mexico,4508000.0,0.0,New Mexico
2025299,2021,1445734.0,TIP,TI,"GMJ TECHNOLOGIES, INC.",WA,Washington,996418.0,-449316.0,Washington
2025310,2021,300000.0,GEO,RISE,University of California-Los Angeles,CA,California,300000.0,0.0,California
2025322,2021,276000.0,TIP,TI,Retinal Registry,CA,California,256000.0,-20000.0,California
2025552,2021,1457885.0,TIP,TI,SKROOT LABORATORY INC.,IA,Iowa,999905.0,-457980.0,Iowa
2025692,2021,283923.0,GEO,OPP,Georgia Tech Research Corporation,GA,Georgia,283923.0,0.0,Georgia
2025709,2021,350000.0,ENG,CBET,University of South Carolina at Columbia,SC,South Carolina,350000.0,0.0,South Carolina
2025755,2021,7399403.0,BIO,DEB,Oregon State University,OR,Oregon,7126200.0,-273203.0,Oregon
2025764,2021,97203.0,GEO,OPP,University of Alaska Southeast Juneau Campus,AK,Alaska,97203.0,0.0,Alaska
2025789,2021,292854.0,GEO,OPP,Rutgers University New Brunswick,NJ,New Jersey,292854.0,0.0,New Jersey
2025795,2021,271750.0,GEO,OPP,Emory University,GA,Georgia,271750.0,0.0,Georgia
2025826,2021,500000.0,ENG,CBET,University of Maryland Center for Environmental Sciences,MD,Maryland,500000.0,0.0,Maryland
2025848,2021,965773.0,TIP,TI,"MILLIMETER WAVE SYSTEMS, LLC",MA,Massachusetts,965773.0,0.0,Massachusetts
2025849,2021,6971548.0,BIO,DEB,Kansas State University,KS,Kansas,7122000.0,150452.0,Kansas
2025857,2021,1654020.0,TIP,TI,PYRAN INC,WI,Wisconsin,961720.0,-692300.0,Wisconsin
2025864,2021,274740.0,TIP,TI,CIRCADIAN POSITIONING SYSTEMS INC,RI,Rhode Island,254740.0,-20000.0,Rhode Island
2025894,2021,1473684.0,TIP,TI,ATLAS AI P.B.C.,CA,California,999805.0,-473879.0,California
2025936,2021,999594.0,TIP,TI,CORNERSTONE GENOMICS LLC,MD,Maryland,999594.0,0.0,Maryland
2025954,2021,4948681.0,BIO,DEB,Florida International University,FL,Florida,4750800.0,-197881.0,Florida
2025959,2021,332596.0,ENG,CBET,Michigan State University,MI,Michigan,332596.0,0.0,Michigan
2025971,2021,255732.0,TIP,TI,"WILDLIFE PROTECTION MANAGEMENT, INC.",NM,New Mexico,255732.0,0.0,New Mexico
2025982,2021,7511384.0,BIO,DEB,University of Wisconsin-Madison,WI,Wisconsin,7680000.0,168616.0,Wisconsin
2025989,2021,500000.0,ENG,CBET,North Carolina State University,NC,North Carolina,500000.0,0.0,North Carolina
2026003,2021,991417.0,TIP,TI,RIFF LEARNING INC,MA,Massachusetts,991417.0,0.0,Massachusetts
2026027,2021,999998.0,TIP,TI,VIRTUAL COLLABORATION RESEARCH INC.,MA,Massachusetts,999998.0,0.0,Massachusetts
2026045,2021,2374386.0,GEO,OPP,Rutgers University New Brunswick,NJ,New Jersey,2374386.0,0.0,New Jersey
2026071,2021,255983.0,TIP,TI,ASPIRING UNIVERSE CORPORATION,IL,Illinois,255983.0,0.0,Illinois
2026075,2021,199183.0,ENG,CBET,Pennsylvania State Univ University Park,PA,Pennsylvania,167404.0,-31779.0,Pennsylvania
2026079,2021,996150.0,TIP,TI,3DFortify Inc.,MA,Massachusetts,996150.0,0.0,Massachusetts
2026097,2021,255737.0,TIP,TI,alpha-En Corporation,NY,New York,255737.0,0.0,New York
2026138,2021,993773.0,TIP,TI,"NOT SUSPICIOUS, LLC",FL,Florida,993773.0,0.0,Florida
2026143,2021,256000.0,TIP,TI,"FYR DIAGNOSTICS, INC.",MT,Montana,256000.0,0.0,Montana
2026188,2021,1394931.0,TIP,TI,TEGA Therapeutics Inc,CA,California,999948.0,-394983.0,California
2026203,2021,256000.0,TIP,TI,Tangible Research Inc.,CA,California,256000.0,0.0,California
2026271,2021,315000.0,MPS,DMR,University of South Florida,FL,Florida,315000.0,0.0,Florida
2026281,2021,276000.0,TIP,TI,FruitVaccine Incorporation,IL,Illinois,256000.0,-20000.0,Illinois
2026356,2021,299600.0,BIO,IOS,Swarthmore College,PA,Pennsylvania,299600.0,0.0,Pennsylvania
2026368,2021,974951.0,BIO,IOS,Stanford University,CA,California,974951.0,0.0,California
2026410,2021,424829.0,GEO,AGS,Atmospheric and Environmental Research Inc,MA,Massachusetts,424829.0,0.0,Massachusetts
2026461,2021,989853.0,TIP,TI,"SIMPLYVITAL HEALTH, INC.",MA,Massachusetts,989853.0,0.0,Massachusetts
2026692,2021,192083.0,GEO,EAR,University of Texas at Austin,TX,Texas,192083.0,0.0,Texas
2026741,2021,375000.0,MPS,DMR,University of California-Berkeley,CA,California,375000.0,0.0,California
2026825,2021,168000.0,MPS,DMR,Regents of the University of Michigan - Ann Arbor,MI,Michigan,168000.0,0.0,Michigan
2026834,2021,159067.0,MPS,DMR,Brandeis University,MA,Massachusetts,159067.0,0.0,Massachusetts
2026879,2021,156755.0,BIO,DBI,West Virginia University Research Corporation,WV,West Virginia,156755.0,0.0,West Virginia
2026947,2021,386918.0,MPS,DMR,University of Kentucky Research Foundation,KY,Kentucky,386918.0,0.0,Kentucky
2026970,2021,268067.0,MPS,DMR,Western Washington University,WA,Washington,268067.0,0.0,Washington
2026993,2021,1060000.0,BIO,IOS,The Scripps Research Institute,CA,California,1060000.0,0.0,California
2027104,2021,274124.0,ENG,CBET,Western Michigan University,MI,Michigan,274124.0,0.0,Michigan
2027125,2021,130000.0,ENG,CBET,SUNY College of Environmental Science and Forestry,NY,New York,130000.0,0.0,New York
2027228,2021,99728.0,BIO,DBI,Yale University,CT,Connecticut,99728.0,0.0,Connecticut
2027234,2021,292392.0,BIO,DBI,University of Florida,FL,Florida,292392.0,0.0,Florida
2027241,2021,465969.0,BIO,DBI,"Board of Regents, NSHE, obo University of Nevada, Reno",NV,Nevada,465969.0,0.0,Nevada
2027260,2021,298944.0,CSE,CNS,"Center for the Advancement of Science in Space, Inc.",FL,Florida,298944.0,0.0,Florida
2027362,2021,212219.0,GEO,EAR,Pennsylvania State Univ University Park,PA,Pennsylvania,212219.0,0.0,Pennsylvania
2027402,2021,650000.0,EDU,DUE,Louisiana State University at Alexandria,LA,Louisiana,650000.0,0.0,Louisiana
2027458,2021,460935.0,BIO,DBI,University of Kansas Center for Research Inc,KS,Kansas,460935.0,0.0,Kansas
2027486,2021,49339.0,ENG,EEC,Virginia Polytechnic Institute and State University,VA,Virginia,49339.0,0.0,Virginia
2027496,2021,450000.0,GEO,EAR,Rensselaer Polytechnic Institute,NY,New York,450000.0,0.0,New York
2027519,2021,349516.0,ENG,EEC,Purdue University,IN,Indiana,349516.0,0.0,Indiana
2027568,2021,256000.0,TIP,TI,SENSIBLE WEATHER CO,CA,California,256000.0,0.0,California
2027654,2021,19995068.0,BIO,DBI,University of Florida,FL,Florida,19995068.0,0.0,Florida
2027737,2021,330000.0,MPS,DMS,Regents of the University of Michigan - Ann Arbor,MI,Michigan,330000.0,0.0,Michigan
2027796,2021,999658.0,EDU,DUE,Salt Lake Community College,UT,Utah,999658.0,0.0,Utah
2027827,2021,357972.0,BIO,DEB,University of California-Irvine,CA,California,599631.0,241659.0,California
2027951,2021,291202.0,GEO,AGS,Department of Energy Albuquerque Operations Office,NM,New Mexico,600004.0,308802.0,New Mexico
2028005,2021,649936.0,EDU,DUE,Contra Costa Community College District,CA,California,649936.0,0.0,California
2028076,2021,342993.0,ENG,EEC,WGBH Educational Foundation,MA,Massachusetts,342993.0,0.0,Massachusetts
2028230,2021,999644.0,EDU,DUE,West Chester University of Pennsylvania,PA,Pennsylvania,999644.0,0.0,Pennsylvania
